trade_id,symbol,signal,strategy,entry_time,exit_time,entry_price,exit_price,position_size,profit_loss,commission,slippage,confidence,duration_hours
XAUUSD_20250501_000000,XAUUSD,BUY,Recovery_1,2025-05-01 00:00:00+00:00,2025-05-01 01:00:00+00:00,3255.126147314453,3245.675907373047,12509.901830081224,-177334391.0609082,4066.219776046547,0.9762449707031249,84.72062231573356,1.0
