trade_id,symbol,signal,strategy,entry_time,exit_time,entry_price,exit_price,position_size,profit_loss,commission,slippage,confidence,duration_hours
EURUSD_20250630_030000,EURUSD,SELL,FORCED_FORCED_EXTREME_SCALPING_1,2025-06-30 03:00:00+00:00,2025-06-30 04:00:00+00:00,1.1723941587966853,1.1724091744984562,36833193.133080624,-1081307.2393330163,86.36659403435115,1.1723953311920165e-06,96.66202960936776,1.0
GBPUSD_20250630_030000,GBPUSD,SELL,FORCED_FORCED_EXTREME_SCALPING_1,2025-06-30 03:00:00+00:00,2025-06-30 04:00:00+00:00,1.371960715096934,1.3719188415143324,38778373.89817716,3174455.1594602303,106.40318737783625,1.371962087059021e-06,97.29100254544586,1.0
USDJPY_20250630_030000,USDJPY,BUY,FORCED_FORCED_EXTREME_SCALPING_1,2025-06-30 03:00:00+00:00,2025-06-30 04:00:00+00:00,144.33564726519043,144.27536048523743,230109.96442239734,-27120944.283895273,66.41226872536319,0.0001443355029296875,85.70644336150049,1.0
XAUUSD_20250630_030000,XAUUSD,BUY,FORCED_FORCED_EXTREME_SCALPING_1,2025-06-30 03:00:00+00:00,2025-06-30 04:00:00+00:00,3348.4532996218263,3346.1465561938476,15345.32899821569,-69202626.82457492,102.73083729889882,0.0033484499511718746,87.18646127004367,1.0
