trade_id,symbol,signal,strategy,entry_time,exit_time,entry_price,exit_price,position_size,profit_loss,commission,slippage,confidence,duration_hours
XAUUSD_20250626_190000,XAUUSD,BUY,MARTINGALE_EXTREME_2,2025-06-26 19:00:00+00:00,2025-06-27 19:00:00+00:00,3315.8832561572267,3327.9166716723635,29837.08982396826,710902364.2827661,1982.3165521912533,0.033158500976562505,82.31622726052264,24.0
XAUUSD_20250701_190000,XAUUSD,BUY,MARTINGALE_EXTREME_2,2025-07-01 19:00:00+00:00,2025-07-01 19:00:00+00:00,3281.582864328613,3281.0172383276367,26299697.27837375,-29454932242.545544,1725943.960588839,0.03281550048828125,81.1636850340542,0.0
