trade_id,symbol,signal,strategy,entry_time,exit_time,entry_price,exit_price,position_size,profit_loss,commission,slippage,confidence,duration_hours
XAUUSD_20250609_111500,XAUUSD,BUY,Recovery_1,2025-06-09 11:15:00+00:00,2025-06-09 11:45:00+00:00,3369.360602685547,3369.638707373047,26184.594450202894,14559705.282637399,8822.89819670407,1.010505029296875,80.41702195959763,0.5
XAUUSD_20250616_204500,XAUUSD,SELL,Recovery_1,2025-06-16 20:45:00+00:00,2025-06-16 20:45:00+00:00,3450.214625,3452.785525,553663.0073345838,-2846920035.093515,191096.79113400413,1.035375,80.4603148348189,0.0
