trade_id,symbol,signal,strategy,entry_time,exit_time,entry_price,exit_price,position_size,profit_loss,commission,slippage,confidence,duration_hours
EURUSD_20250630_030000,EURUSD,SELL,FORCED_FORCED_EXTREME_SCALPING_1,2025-06-30 03:00:00+00:00,2025-06-30 06:00:00+00:00,1.1723941587966853,1.1735097157601293,40937329.9542481,-90331200.71399154,96.03504095368136,1.1723953311920165e-06,85.6017929588202,3.0
GBPUSD_20250630_030000,GBPUSD,SELL,FORCED_FORCED_EXTREME_SCALPING_1,2025-06-30 03:00:00+00:00,2025-06-30 06:00:00+00:00,1.371960715096934,1.3731431221422983,34980560.736035,-81812623.21124914,96.02527150526969,1.371962087059021e-06,92.4303970380963,3.0
USDJPY_20250630_030000,USDJPY,SELL,FORCED_FORCED_EXTREME_SCALPING_1,2025-06-30 03:00:00+00:00,2025-06-30 06:00:00+00:00,144.32035860918458,143.95164419564085,332528.66170999216,242518794.67895794,95.8587033011477,0.0001443205029296875,96.78970169656066,3.0
XAUUSD_20250630_030000,XAUUSD,SELL,FORCED_FORCED_EXTREME_SCALPING_1,2025-06-30 03:00:00+00:00,2025-06-30 06:00:00+00:00,3347.946603221924,3353.0534018781736,14333.34177027343,-144784684.25363913,96.0477232757037,0.003347949951171875,93.62644156407346,3.0
