trade_id,symbol,signal,strategy,entry_time,exit_time,entry_price,exit_price,position_size,profit_loss,commission,slippage,confidence,duration_hours
EURUSD_20250630_030000,EURUSD,SELL,FORCED_FORCED_EXTREME_SCALPING_1,2025-06-30 03:00:00+00:00,2025-06-30 04:00:00+00:00,1.1723941587966853,1.1724091744984562,41185895.61489528,-1209088.9575034638,96.57282532255219,1.1723953311920165e-06,92.20513274318171,1.0
GBPUSD_20250630_030000,GBPUSD,BUY,FORCED_FORCED_EXTREME_SCALPING_1,2025-06-30 03:00:00+00:00,2025-06-30 04:00:00+00:00,1.372163459221108,1.3717160978793932,49472469.152354576,-43268265.06006339,135.74649674643086,1.372162087059021e-06,88.81678144665962,1.0
USDJPY_20250630_030000,USDJPY,SELL,FORCED_FORCED_EXTREME_SCALPING_1,2025-06-30 03:00:00+00:00,2025-06-30 04:00:00+00:00,144.32035860918458,144.29064905124693,378694.30242186744,21995338.180543646,109.29534421723935,0.0001443205029296875,90.87018738191443,1.0
XAUUSD_20250630_030000,XAUUSD,BUY,FORCED_FORCED_EXTREME_SCALPING_1,2025-06-30 03:00:00+00:00,2025-06-30 04:00:00+00:00,3348.4532996218263,3346.1465561938476,15151.045208541049,-68326467.7929581,101.43018506855566,0.0033484499511718746,93.13246094225097,1.0
