trade_id,symbol,signal,strategy,entry_time,exit_time,entry_price,exit_price,position_size,profit_loss,commission,slippage,confidence,duration_hours
XAUUSD_20250626_190000,XAUUSD,BUY,MARTINGALE_EXTREME_1,2025-06-26 19:00:00+00:00,2025-06-27 19:00:00+00:00,3315.8832561572267,3327.9166716723635,33265.94277497506,793399264.3507652,2210.1226820756256,0.033158500976562505,82.31622726052264,24.0
XAUUSD_20250701_190000,XAUUSD,BUY,MARTINGALE_EXTREME_1,2025-07-01 19:00:00+00:00,2025-07-01 19:00:00+00:00,3281.582864328613,3281.0172383276367,32719941.801532708,-36682442716.69353,2147278.934256451,0.03281550048828125,81.1636850340542,0.0
